pond,station,haul.winter,haul.date_jul,soak_days,set.occurrence_yr,lunar.illumination,range.depth_m,mean.water.temp_c,range.water.temp_c,skewness.water.temp,kurtosis.water.temp,bimodality.water.temp,air.temp.range_c,salinity_ppt,delta.salinity_ppt.day,do_mg.l,delta.do_mg.l.day,precip_mm.day,wind_m.s,wfl_freq,wfl_binary
PP,PP6,2024,69,3,3,0.19428584863540568,0.6799999999999997,4.353754266211604,2.05,0.1670484833475188,1.949265593618958,0.5185189795384252,11.8,28.29,0.0266666666666661,11.555,-0.1033333333333335,5.1,3.275,4,1
NP,NP3,2024,73,4,8,0.027409161650051195,0.9900000000000002,6.729553805774279,3.69,-0.6681455946325143,2.5086893286979755,0.5704173311389278,22.2,28.83,-0.915,10.835,-0.0924999999999998,15.9,3.86,9,1
NP,NP5,2024,73,4,9,0.027409161650051195,0.5299999999999994,6.256640419947506,4.49,-0.8273615364846875,3.0994832525921225,0.5381085751992961,22.2,28.83,-0.915,10.835,-0.0924999999999998,15.9,3.86,15,1
PP,PP1,2024,73,4,6,0.027409161650051195,0.7999999999999998,5.593420365535249,5.77,-0.5522421859857339,2.496063918897662,0.5169625911319659,22.2,28.185,-0.08250000000000046,10.88,-0.25500000000000034,15.9,3.86,0,0
PP,PP3,2024,73,4,7,0.027409161650051195,0.79,6.539371727748691,3.46,-0.5266300002678623,2.334164273333764,0.5410270347098941,22.2,28.13,0.1349999999999998,10.69,-0.16999999999999993,15.9,3.86,5,1
PP,PP6,2024,73,4,4,0.027409161650051195,0.8800000000000008,5.530026109660573,3.88,-0.23691089432781892,1.5140132708448435,0.6887829180766611,22.2,27.955,-0.21249999999999947,11.22,-0.0900000000000003,15.9,3.86,4,1
NP,NP1,2024,79,6,8,0.22311901730375225,0.6900000000000004,5.222862068965519,7.96,-0.2755150608974086,2.655649084596459,0.4018026678060124,25,28.705,-0.30166666666666647,11.04,0.4166666666666667,4.628571428571429,3.928571428571429,0,0
NP,NP3,2024,79,6,9,0.22311901730375225,0.6799999999999997,6.174163763066202,6.16,-0.858247921650355,3.2194569425625894,0.5359082026444664,25,27.04,0.01333333333333305,11.48,0.27666666666666667,4.628571428571429,3.928571428571429,9,1
NP,NP5,2024,79,6,10,0.22311901730375225,0.47000000000000064,5.307909407665506,7.55,-0.567033679398052,2.729421128278154,0.48058443141963486,25,27.04,0.01333333333333305,11.48,0.27666666666666667,4.628571428571429,3.928571428571429,13,1
PP,PP1,2024,79,6,7,0.22311901730375225,0.7999999999999998,4.402247386759582,7.779999999999999,-0.026708749565465192,2.292473219276207,0.4327297180489249,25,27.985,-0.011666666666666714,12.425,0.6850000000000002,4.628571428571429,3.928571428571429,4,1
PP,PP3,2024,79,6,8,0.22311901730375225,1.5099999999999998,5.614479166666666,6.5,-0.4426964146687361,2.6985292386176205,0.439735884597424,25,25.605,-0.9316666666666666,11.255,0.30166666666666675,4.628571428571429,3.928571428571429,3,1
PP,PP6,2024,79,6,5,0.22311901730375225,0.7500000000000009,4.88994764397906,6,-0.5324260231456978,2.5769397404711847,0.4943007723457112,25,27.65,0.03999999999999974,11.62,0.19333333333333336,4.628571428571429,3.928571428571429,7,1
NP,NP1,2024,83,4,9,0.6909085256248592,0.5099999999999998,1.6750793650793652,5.06,-0.19094295260270733,2.473738992813932,0.41357948064182887,14.7,27.450000000000003,-0.17499999999999982,11.815,-0.23749999999999985,0.2,2.8,3,1
NP,NP3,2024,83,4,10,0.6909085256248592,0.6600000000000001,2.961714285714286,5.16,-0.04759534066233767,1.7414057670434833,0.5681120921698851,14.7,27.94,0.4300000000000006,11.815,-0.24750000000000005,0.2,2.8,8,1
NP,NP5,2024,83,4,11,0.6909085256248592,0.5999999999999996,1.900866141732284,4.449999999999999,0.43977437530443,2.495651781914378,0.4725463052912231,14.7,27.94,0.4300000000000006,11.815,-0.24750000000000005,0.2,2.8,2,1
PP,PP1,2024,83,4,8,0.6909085256248592,0.6299999999999999,0.5646475195822453,3.47,-0.25505835470159643,2.559614418242386,0.4108852652367577,14.7,28.015,0.03249999999999975,12.38,0,0.2,2.8,6,1
PP,PP3,2024,83,4,9,0.6909085256248592,0.7199999999999998,2.169895287958115,3.73,-0.20899838877583332,2.397578926423069,0.4297712558175852,14.7,25.245,1.2175000000000002,11.885,-0.13750000000000018,0.2,2.8,6,1
PP,PP6,2024,83,4,6,0.6909085256248592,0.8700000000000001,1.9680156657963448,2.63,0.472891785930456,2.6819544853578887,0.4509590560718555,14.7,27.71,-0.03000000000000025,12.335,0.06750000000000034,0.2,2.8,5,1
NP,NP1,2024,86,3,10,0.944723891039775,1.3200000000000005,3.6585365853658542,5.18,0.022706677160068637,1.825835670034262,0.5384795501672601,25.1,28.64,1.0266666666666662,10.93,-0.27333333333333343,3.75,2.45,1,1
NP,NP3,2024,86,3,11,0.944723891039775,0.34999999999999964,3.2801754385964914,2.9399999999999995,-0.07800748825843525,1.5033335625412283,0.6575949573990248,25.1,28.15,-0.4333333333333336,12.06,0.4933333333333335,3.75,2.45,7,1
NP,NP5,2024,86,3,12,0.944723891039775,0.34999999999999964,2.9791666666666665,3.85,0.18760316236606597,1.6356268181038178,0.6221918073753229,25.1,28.15,-0.4333333333333336,12.06,0.4933333333333335,3.75,2.45,0,0
PP,PP1,2024,86,3,9,0.944723891039775,0.3900000000000001,2.622720848056537,4.029999999999999,0.5268962622668841,2.1569815289031,0.583258116685526,25.1,27.62,-0.30666666666666603,12.115,-0.17666666666666703,3.75,2.45,3,1
PP,PP3,2024,86,3,10,0.944723891039775,0.5499999999999998,3.6348083623693377,4.23,0.24244303949683463,2.1305421100463606,0.48862314221084063,25.1,28.03,0.2333333333333331,11.285,-0.2166666666666662,3.75,2.45,0,0
NP,NP1,2024,91,5,11,0.9238405411676692,0.5999999999999996,5.333076923076924,2.38,-0.3453955124951321,2.186323869038988,0.5069867416145921,15.7,28.19,-0.796,11.21,0.27600000000000013,8.05,3.1666666666666665,2,1
NP,NP3,2024,91,5,12,0.9238405411676692,0.6100000000000012,5.66184265010352,2.34,-0.21466697243327892,2.271717999149239,0.45585283341753535,15.7,26.9,-0.23999999999999985,12.85,0.019999999999999928,8.05,3.1666666666666665,7,1
NP,NP7,2024,91,5,1,0.9238405411676692,0.6799999999999997,5.571249999999999,2.3599999999999994,-0.2043022851766568,2.325349892856928,0.4434511904276672,15.7,26.9,-0.23999999999999985,12.85,0.019999999999999928,8.05,3.1666666666666665,2,1
PP,PP1,2024,91,5,10,0.9238405411676692,0.6800000000000002,5.098149688149689,2.12,-0.07996148263617385,1.9977899303027908,0.4985521442033927,15.7,27.725,0.2259999999999998,11.85,0,8.05,3.1666666666666665,5,1
PP,PP3,2024,91,5,11,0.9238405411676692,0.8399999999999999,5.595929018789144,1.95,-0.446696281120309,1.8736061603731584,0.6342295907145665,15.7,28.74,0.1440000000000005,11.46,0.2,8.05,3.1666666666666665,13,1
PP,PP6,2024,91,5,7,0.9238405411676692,0.6799999999999997,4.946136363636364,1.7100000000000004,-0.09020385809059392,1.715950001821032,0.5814868563454029,15.7,27.025,0.09400000000000049,12.1,-0.003999999999999915,8.05,3.1666666666666665,3,1
NP,NP1,2024,94,3,12,0.6359716772102957,0.6299999999999999,4.6725,2.51,-0.3826943590018828,1.9350628071685412,0.5830100036474132,10.1,25.965,-0.1566666666666663,11.87,0.1800000000000003,0.325,2.1,0,0
NP,NP3,2024,94,3,13,0.6359716772102957,0.5899999999999999,6.01404255319149,1.33,0.24052801432479748,3.1481673891873028,0.330287618826328,10.1,26.015,-0.19000000000000009,12.12,0.01333333333333364,0.325,2.1,1,1
NP,NP7,2024,94,3,2,0.6359716772102957,0.5800000000000001,5.32540350877193,2.3599999999999994,0.03636395658055912,2.9006303006934813,0.3391866805966093,10.1,26.015,-0.19000000000000009,12.12,0.01333333333333364,0.325,2.1,0,0
PP,PP1,2024,94,3,11,0.6359716772102957,0.6299999999999999,4.334049295774648,2.2300000000000004,-0.19547989691247955,2.079758541380972,0.4906455240278613,10.1,28.005,-0.19000000000000009,11.71,-0.09333333333333312,0.325,2.1,2,1
PP,PP3,2024,94,3,12,0.6359716772102957,0.6800000000000006,5.035387323943662,0.9299999999999996,0.01582988934702581,1.544839509319024,0.6361371210824177,10.1,27.85,-0.8333333333333334,11.685,-0.1833333333333336,0.325,2.1,1,1
PP,PP6,2024,94,3,8,0.6359716772102957,0.5699999999999994,4.456091549295775,1.5500000000000005,-0.6948429769124526,2.399992633340557,0.6091216895202864,10.1,27.285,0.01666666666666572,12.25,0.10666666666666676,0.325,2.1,3,1
NP,NP1,2024,97,3,13,0.33121124226611265,0.4000000000000004,5.440314685314686,2.27,-0.6561880151152665,3.2790186599827367,0.4300598941937322,12.9,27.33,1.0666666666666664,11.705,-0.2900000000000003,0.07499999999999998,3,0,0
NP,NP3,2024,97,3,14,0.33121124226611265,0.4299999999999997,6.370415224913495,1.1899999999999995,-0.7757376186235367,3.2410751239739746,0.4876119093642272,12.9,27.285,1.0366666666666664,11.91,-0.15333333333333363,0.07499999999999998,3,4,1
NP,NP7,2024,97,3,3,0.33121124226611265,0.41999999999999993,5.688827586206896,2.0200000000000005,-0.07992639462899845,3.073386408151669,0.3218553381527639,12.9,27.285,1.0366666666666664,11.91,-0.15333333333333363,0.07499999999999998,3,0,0
PP,PP1,2024,97,3,12,0.33121124226611265,0.5099999999999998,5.013724137931034,2.16,-0.2996748733351028,2.818466656409025,0.3803583478163719,12.9,28.21,0.3266666666666668,11.65,0.05333333333333338,0.07499999999999998,3,1,1
PP,PP3,2024,97,3,13,0.33121124226611265,0.6399999999999997,5.34847750865052,1.4900000000000002,-0.2289447462064124,2.126579179882453,0.48661979133066247,12.9,27.25,0.4333333333333324,11.755,0.22999999999999984,0.07499999999999998,3,2,1
PP,PP6,2024,97,3,9,0.33121124226611265,0.5000000000000009,5.218958333333333,1.67,-0.8553956939584764,6.951940978734637,0.24588003378459328,12.9,27.91,0.40000000000000097,12.39,-0.01333333333333364,0.07499999999999998,3,0,0
NP,NP1,2024,100,3,14,0.0929177347428764,0.4300000000000006,4.439896907216495,2.79,-0.295205737729073,3.5915574872160456,0.2977671395590561,14.8,28.93,0,11.42,0.10000000000000024,0,1.925,0,0
NP,NP3,2024,100,3,15,0.0929177347428764,0.4299999999999997,6.0422569444444445,2.25,-0.40057203740416375,3.45085980546821,0.3309513507014312,14.8,28.44,-0.2666666666666669,11.84,0.10666666666666676,0,1.925,0,0
PP,PP3,2024,100,3,14,0.0929177347428764,0.6100000000000003,4.886211604095563,1.8900000000000008,0.1918830560939533,2.363469457703812,0.4313930384513148,14.8,28.055,0.1033333333333341,12.32,0.1466666666666665,0,1.925,3,1
PP,PP6,2024,100,3,10,0.0929177347428764,0.47999999999999954,5.458517241379311,2.1300000000000003,-0.7268277026510306,2.941186336166663,0.512540383690464,14.8,27.825000000000003,-0.456666666666667,12.635,0.17666666666666703,0,1.925,1,1
NP,NP3,2024,104,4,16,0.028985553738645677,0.8900000000000006,6.843246753246754,2.03,0.8599135597291498,2.7873314053148577,0.6180356216556447,19.7,28.535,0.2475000000000005,11.895,-0.05250000000000021,0,1.42,1,1
NP,NP7,2024,104,4,4,0.028985553738645677,0.5,5.970598958333333,1.95,-0.7710221503306026,3.712571586683235,0.42515151641984206,19.7,28.535,0.2475000000000005,11.895,-0.05250000000000021,0,1.42,3,1
PP,PP1,2024,104,4,13,0.028985553738645677,0.5099999999999998,5.824270833333334,2.2700000000000005,-0.5401124988345235,2.9645906154851027,0.4308280042664188,19.7,27.85,0.40500000000000025,11.825,0.1824999999999997,0,1.42,2,1
PP,PP6,2024,104,4,11,0.028985553738645677,0.5599999999999996,6.02062827225131,1.6799999999999995,-0.5819803254255372,2.756731848885675,0.4802377303168247,19.7,27.62,0.2400000000000002,12.3,-0.30000000000000027,0,1.42,2,1
NP,NP1,2024,111,7,15,0.3975210846972587,0.8399999999999999,4.243458083832334,4.430000000000001,0.012831129742503977,2.910984260166408,0.3410168852692574,19.8,27.965,-0.04428571428571461,11.245,-0.112857142857143,2.8125000000000004,2.925,4,1
NP,NP3,2024,111,7,17,0.3975210846972587,0.620000000000001,5.02203288490284,3.74,0.8801892741361456,3.5984420827950223,0.4904786005410895,19.8,29.175,0.04142857142857131,11.745,-0.012857142857142836,2.8125000000000004,2.925,3,1
NP,NP7,2024,111,7,5,0.3975210846972587,0.6600000000000001,4.573458083832335,4.2700000000000005,0.43874778832650496,3.191819600343498,0.3710904943948696,19.8,29.175,0.04142857142857131,11.745,-0.012857142857142836,2.8125000000000004,2.925,7,1
PP,PP1,2024,111,7,14,0.3975210846972587,0.7399999999999998,3.748405365126676,4.859999999999999,0.5654828452398931,3.1724933272707974,0.4133599529903554,19.8,28.895,0.06714285714285698,11.845,-0.0985714285714285,2.8125000000000004,2.925,6,1
PP,PP3,2024,111,7,15,0.3975210846972587,0.6500000000000004,4.395052316890882,3.56,0.6218651961845721,3.449083886964573,0.39955595216455697,19.8,28.79,-0.17142857142857132,12.05,-0.11999999999999998,2.8125000000000004,2.925,9,1
PP,PP6,2024,111,7,12,0.3975210846972587,0.8399999999999999,4.530760059612519,4.359999999999999,1.0990765389728945,3.469271951324791,0.6332546755558396,19.8,28.275,0.0499999999999997,11.5,-0.05714285714285694,2.8125000000000004,2.925,6,1
NP,NP1,2024,118,7,16,0.9208353180181412,0.5199999999999996,4.273417910447761,4.319999999999999,-0.5149207676097894,2.698696359183786,0.4657451761095493,21.1,28.19,0.1085714285714288,11.365,0.1471428571428573,1.2625,2.7,5,1
NP,NP3,2024,118,7,18,0.9208353180181412,0.9699999999999988,5.707005988023952,3.61,-0.543966934287183,3.47804805167185,0.3701917612354814,21.1,29.115,-0.058571428571428594,11.855,0.04428571428571436,1.2625,2.7,0,0
NP,NP7,2024,118,7,6,0.9208353180181412,0.46,4.672092675635277,4.33,-0.6558321147556412,3.32603299053852,0.4273474425288708,21.1,29.115,-0.058571428571428594,11.855,0.04428571428571436,1.2625,2.7,0,0
PP,PP1,2024,118,7,15,0.9208353180181412,0.4500000000000002,4.151838565022421,4,-0.3361903519009203,2.3589069834338976,0.4685338810824322,21.1,29.105,-0.007142857142857244,11.675,0.04999999999999995,1.2625,2.7,0,0
PP,PP3,2024,118,7,16,0.9208353180181412,0.5300000000000002,4.728192592592592,3.98,-0.6134035521966154,3.2694330273325583,0.4183468464835586,21.1,28.375,0.05285714285714249,11.71,0.022857142857142625,1.2625,2.7,4,1
PP,PP6,2024,118,7,13,0.9208353180181412,0.5,4.594161676646706,3.9700000000000006,-0.5606918542594758,4.060469301042765,0.32162901657764015,21.1,28.405,-0.012857142857142836,11.54,0.06857142857142838,1.2625,2.7,1,1
NP,NP3,2024,125,7,19,0.6709281508139657,0.6300000000000008,6.682503703703704,3.93,0.07532648248955283,3.2423309169442165,0.3078850469789812,24.6,28.565,-0.09857142857142875,11.555,-0.13000000000000003,10.1375,3.55,0,0
NP,NP7,2024,125,7,7,0.6709281508139657,0.6900000000000004,6.185593471810089,3.82,0.050451037094620434,2.1968156414941014,0.4529896504222675,24.6,28.565,-0.09857142857142875,11.555,-0.13000000000000003,10.1375,3.55,5,1
PP,PP1,2024,125,7,16,0.6709281508139657,0.5099999999999998,6.2073293768546,6.34,0.509474636079269,2.671141143596181,0.4684856054269299,24.6,27.84,-0.3542857142857138,11.35,-0.14285714285714285,10.1375,3.55,1,1
PP,PP3,2024,125,7,17,0.6709281508139657,1,6.009821958456974,2.78,-0.150485935318686,1.930113588603949,0.525966875097843,24.6,26.36,-0.6285714285714283,11.495,-0.08428571428571427,10.1375,3.55,2,1
NP,NP1,2024,129,4,17,0.16620489243290343,0.8799999999999999,7.697597911227154,3.18,-0.3674582376279693,3.2319539272347475,0.3469459276850251,15.4,27.04,0.17999999999999972,11.14,0.18000000000000016,10.22,3.6,4,1
NP,NP7,2024,129,4,8,0.16620489243290343,0.5700000000000003,7.839005235602094,2.9300000000000006,-0.06322041489412548,2.4412522603300264,0.4059124845400304,15.4,27.36,-0.4299999999999997,10.85,-0.125,10.22,3.6,1,1
PP,PP1,2024,129,4,17,0.16620489243290343,0.6799999999999997,8.102532981530343,4.64,-0.5890578803164968,3.971483755625039,0.3353945764914827,15.4,26.66,0.02999999999999936,10.625,-0.11249999999999982,10.22,3.6,0,0
PP,PP3,2024,129,4,18,0.16620489243290343,0.6400000000000001,7.441653333333333,3.9,0.2494117163061985,3.5530035637271142,0.29512798516871097,15.4,25.255000000000003,0.5475000000000003,10.935,-0.13249999999999984,10.22,3.6,3,1
PP,PP6,2024,129,4,14,0.16620489243290343,0.8700000000000001,8.176842105263159,2.47,-2.046303988879285,7.184213456588068,0.717157347007015,15.4,26.085,-0.08750000000000036,10.785,0.11749999999999972,10.22,3.6,0,0
NP,NP1,2024,133,4,18,0.02304359428275288,0.6200000000000001,6.225803571428572,2.8999999999999995,-0.2127627382838272,2.6282386519799283,0.39196571638720296,17.6,27.195,-0.10250000000000004,11,-0.25,7.62,4.2,2,1
NP,NP7,2024,133,4,9,0.02304359428275288,0.7200000000000006,6.6176315789473685,3.0200000000000005,0.5731127247930089,2.481646271802473,0.5293340754587258,17.6,25.380000000000003,-0.5599999999999996,10.76,0.08000000000000007,7.62,4.2,0,0
PP,PP6,2024,133,4,15,0.02304359428275288,0.8500000000000005,7.077105263157895,2.640000000000001,-0.26685629433063573,2.9773551252534705,0.3552575764629355,17.6,26.04,0.06500000000000039,11.055,0.01750000000000007,7.62,4.2,0,0
NP,NP3,2024,136,3,20,0.16098088770775318,0.5599999999999996,7.542288732394367,4.459999999999999,0.5219577041346202,3.0622430793418416,0.40917788417352136,20,25.87,0.7399999999999997,12.505,1.0566666666666666,0.075,2.35,0,0
NP,NP7,2024,136,3,10,0.16098088770775318,0.5599999999999996,7.537087719298245,4.459999999999999,0.5181425381168681,3.0526738927011032,0.4091920005479943,20,25.87,0.7399999999999997,12.505,1.0566666666666666,0.075,2.35,0,0
PP,PP6,2024,136,3,16,0.16098088770775318,0.6799999999999997,7.681293706293706,3.4899999999999998,0.04004655470710487,2.0660890720986558,0.4763566940426999,20,26.435,0.17666666666666586,11.145,0.03666666666666648,0.075,2.35,0,0
NP,NP1,2024,139,3,19,0.4351862189030592,0.4300000000000006,8.435993031358885,3.6000000000000005,-0.3840451578912541,1.716620585767532,0.6577609683471329,17.5,27.92,0.07999999999999947,10.49,0.05999999999999991,0.4,2.8,2,1
NP,NP3,2024,139,3,21,0.4351862189030592,0.4400000000000004,9.796021126760564,2.6999999999999997,-0.24261903808835675,1.4756106767574435,0.7054234601674221,17.5,27.21,0.15333333333333363,12.765,-0.8833333333333334,0.4,2.8,0,0
NP,NP7,2024,139,3,11,0.4351862189030592,0.46,9.144756944444444,4.330000000000001,-0.7707166257658555,2.7085261957888087,0.5806117238790093,17.5,27.11,0.22000000000000008,12.765,-0.8833333333333334,0.4,2.8,0,0
PP,PP3,2024,139,3,19,0.4351862189030592,0.5099999999999998,8.316758620689654,2.919999999999999,-0.27220138039361946,2.213525222567239,0.4772587315241643,17.5,25.255000000000003,0.7766666666666673,11.085,-0.023333333333332835,0.4,2.8,0,0
NP,NP1,2024,148,9,20,0.8745331437956679,0.6899999999999995,6.495376593279258,5.079999999999999,0.9678430204311188,2.978502098598765,0.6475620445205587,21.3,27.16,-0.19555555555555532,10.75,0.03777777777777776,4.419999999999999,4.07,2,1
NP,NP3,2024,148,9,22,0.8745331437956679,0.7599999999999998,7.654739281575896,5.5200000000000005,0.48042626548682366,1.974222535370402,0.6202391683047243,21.3,27.47,0.006666666666666525,11.125,-0.0699999999999999,4.419999999999999,4.07,0,0
PP,PP3,2024,148,9,20,0.8745331437956679,0.9800000000000004,6.871785297549592,4.46,0.392645923098225,2.518541380504334,0.45581393033936135,21.3,26.245,-0.03888888888888905,11.125,0.01666666666666651,4.419999999999999,4.07,2,1
NP,NP1,2024,153,5,21,0.7280212546763547,0.71,7.261983298538622,2.9399999999999995,0.3230262103407351,2.0788145371861018,0.5260220558492179,16.700000000000003,25.96,-0.1280000000000001,10.97,0.019999999999999928,9.9,2.85,1,1
NP,NP3,2024,153,5,23,0.7280212546763547,0.6099999999999994,7.532192066805846,3.08,0.2076293154794173,1.6370495141346142,0.6307212901317617,16.700000000000003,26.185,-0.5259999999999998,10.945,0.05399999999999992,9.9,2.85,0,0
PP,PP1,2024,153,5,19,0.7280212546763547,0.6699999999999999,7.689541666666667,3.64,0.6543507679046213,2.533643227774943,0.5588807865353145,16.700000000000003,26.66,-0.336,10.885000000000002,-0.03399999999999999,9.9,2.85,1,1
PP,PP3,2024,153,5,21,0.7280212546763547,0.71,7.202049689440994,3.369999999999999,0.3643234672188392,2.45459577607035,0.4570446899482992,16.700000000000003,26.51,0.1759999999999998,11.485,0.11400000000000006,9.9,2.85,0,0
NP,NP1,2024,157,4,22,0.2930595116395052,1.04,7.23735602094241,2.9799999999999995,-0.05904417257321033,1.569365812386932,0.6311000465200867,12,25.99,0.17499999999999982,11.16,0.07000000000000028,11.18,3.98,2,1
